id,name,full_name,owner_login,description,url,language,topics,stargazers_count,watchers_count,forks_count,open_issues_count,created_at,updated_at
46230249,mozilla-hispano.org,joelibaceta/mozilla-hispano.org,joelibaceta,Mozilla Hispano site files,https://github.com/joelibaceta/mozilla-hispano.org,HTML,,0,0,0,0,2015-11-15T18:31:21Z,2015-11-15T18:31:23Z
371814712,mp-php-checkout-pro-demo,joelibaceta/mp-php-checkout-pro-demo,joelibaceta,,https://github.com/joelibaceta/mp-php-checkout-pro-demo,,,0,0,0,0,2021-05-28T20:45:05Z,2021-05-28T20:45:10Z
75134426,mp-sdk-python,joelibaceta/mp-sdk-python,joelibaceta,,https://github.com/joelibaceta/mp-sdk-python,Python,,0,0,0,0,2016-11-30T00:18:35Z,2016-11-30T00:19:29Z
57918550,mp-sdk-ruby,joelibaceta/mp-sdk-ruby,joelibaceta,,https://github.com/joelibaceta/mp-sdk-ruby,Ruby,,1,1,0,0,2016-05-02T20:12:21Z,2018-11-28T15:16:03Z
156089741,mp-sdks-test-env,joelibaceta/mp-sdks-test-env,joelibaceta,Entornos de prueba basados en docker para probar los SDKs de MercadoPago,https://github.com/joelibaceta/mp-sdks-test-env,Dockerfile,,0,0,0,0,2018-11-04T14:19:17Z,2018-11-05T12:17:00Z
890391728,mud-tic-tac-toe,joelibaceta/mud-tic-tac-toe,joelibaceta,,https://github.com/joelibaceta/mud-tic-tac-toe,Python,,0,0,0,0,2024-11-18T13:44:59Z,2024-11-18T13:47:02Z
181973812,music-source-separation,joelibaceta/music-source-separation,joelibaceta,Deep neural networks for separating singing voice from music written in TensorFlow,https://github.com/joelibaceta/music-source-separation,Python,,0,0,1,0,2019-04-17T21:54:14Z,2019-04-17T21:54:25Z
369823053,my-blog,joelibaceta/my-blog,joelibaceta,,https://github.com/joelibaceta/my-blog,Python,,0,0,0,2,2021-05-22T14:04:39Z,2021-05-24T23:53:06Z
189214207,MyDoom,joelibaceta/MyDoom,joelibaceta,MyDoom source,https://github.com/joelibaceta/MyDoom,C,,0,0,0,0,2019-05-29T11:42:51Z,2019-05-29T11:42:54Z
380149289,myfittempoapi,joelibaceta/myfittempoapi,joelibaceta,,https://github.com/joelibaceta/myfittempoapi,Python,,0,0,0,0,2021-06-25T06:44:23Z,2021-06-25T23:01:08Z
904031843,n8n,joelibaceta/n8n,joelibaceta,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",https://github.com/joelibaceta/n8n,,,1,1,0,0,2024-12-16T05:55:05Z,2025-01-13T02:13:05Z
159256141,NASA-Acronyms,joelibaceta/NASA-Acronyms,joelibaceta,,https://github.com/joelibaceta/NASA-Acronyms,JavaScript,,0,0,0,0,2018-11-27T01:19:30Z,2018-11-27T01:19:33Z
985321684,necpp,joelibaceta/necpp,joelibaceta,NEC2++ is a C++ rewrite of the Numerical Electromagnetics Code (NEC-2) with many new features like automatic error detection when you specify the structure incorrectly and much faster execution. Nec2++ can analyse radiating as well as scattering properties of structures. The simulation engine in Nec2++ is compiled into a library for easy integratio,https://github.com/joelibaceta/necpp,,,0,0,0,0,2025-05-17T14:16:41Z,2025-05-17T14:16:41Z
186022413,net-rtmp,joelibaceta/net-rtmp,joelibaceta,Ruby Net::RTMP client,https://github.com/joelibaceta/net-rtmp,Ruby,,0,0,0,0,2019-05-10T16:44:12Z,2019-05-10T16:44:15Z
46118975,ngAnimate,joelibaceta/ngAnimate,joelibaceta,ngAnimate is best effect sulotion made for AngularJS,https://github.com/joelibaceta/ngAnimate,CSS,,0,0,0,0,2015-11-13T11:47:59Z,2015-11-13T11:47:59Z
1116512715,nlp-iga-obligations-extractor,joelibaceta/nlp-iga-obligations-extractor,joelibaceta,,https://github.com/joelibaceta/nlp-iga-obligations-extractor,,,1,1,0,0,2025-12-15T01:35:46Z,2025-12-16T17:11:16Z
1102767478,nlp-session-10,joelibaceta/nlp-session-10,joelibaceta,,https://github.com/joelibaceta/nlp-session-10,Jupyter Notebook,,0,0,0,0,2025-11-24T02:38:43Z,2025-11-24T03:20:43Z
1066079967,nltk-sample,joelibaceta/nltk-sample,joelibaceta,,https://github.com/joelibaceta/nltk-sample,,,0,0,0,0,2025-09-29T01:46:52Z,2025-09-29T01:46:53Z
973854439,nn-zero-to-hero,joelibaceta/nn-zero-to-hero,joelibaceta,Neural Networks: Zero to Hero,https://github.com/joelibaceta/nn-zero-to-hero,,,0,0,0,0,2025-04-27T21:48:09Z,2025-04-27T21:48:09Z
209926583,node-media-server,joelibaceta/node-media-server,joelibaceta,Node.js Media Server / VOD / HLS / DRM,https://github.com/joelibaceta/node-media-server,,,1,1,0,0,2019-09-21T04:51:12Z,2019-09-24T01:24:03Z
58230610,node_messenger_bot,joelibaceta/node_messenger_bot,joelibaceta,A quick example working with messenger API to create a simple bot with NodeJS.,https://github.com/joelibaceta/node_messenger_bot,JavaScript,,0,0,0,0,2016-05-06T19:35:21Z,2016-05-06T19:35:22Z
957780021,nominaris,joelibaceta/nominaris,joelibaceta,¿Buscas el nombre perfecto para tu negocio? Nominaen es una herramienta rápida y sencilla que: - Genera nombres creativos basados en la descripción de tu idea de negocio. - Verifica automáticamente si el dominio .com está disponible.,https://github.com/joelibaceta/nominaris,,,0,0,0,0,2025-03-31T05:46:30Z,2025-09-17T05:11:50Z
90168678,opencart-plugin-mp-demo,joelibaceta/opencart-plugin-mp-demo,joelibaceta,,https://github.com/joelibaceta/opencart-plugin-mp-demo,PHP,,0,0,1,0,2017-05-03T16:10:40Z,2017-05-04T06:05:32Z
244937852,OpenCV-Python-Hacks,joelibaceta/OpenCV-Python-Hacks,joelibaceta,Object tracking and optical flow in OpenCV,https://github.com/joelibaceta/OpenCV-Python-Hacks,,,0,0,0,0,2020-03-04T15:38:30Z,2020-03-04T15:38:33Z
778386434,OpenDevin,joelibaceta/OpenDevin,joelibaceta,"🐚 OpenDevin: Code Less, Make More",https://github.com/joelibaceta/OpenDevin,,,0,0,0,0,2024-03-27T16:14:17Z,2025-10-23T16:21:26Z
1005395559,openDogV2,joelibaceta/openDogV2,joelibaceta,,https://github.com/joelibaceta/openDogV2,,,0,0,0,0,2025-06-20T06:56:42Z,2025-06-20T06:56:42Z
770713384,openpilot,joelibaceta/openpilot,joelibaceta,openpilot is an open source driver assistance system. openpilot performs the functions of Automated Lane Centering and Adaptive Cruise Control for 250+ supported car makes and models.,https://github.com/joelibaceta/openpilot,,,0,0,0,0,2024-03-12T02:52:59Z,2024-03-12T02:53:00Z
1025067574,opik,joelibaceta/opik,joelibaceta,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards.",https://github.com/joelibaceta/opik,,,0,0,0,0,2025-07-23T17:06:59Z,2025-07-23T17:07:00Z
140892020,organization-rank,joelibaceta/organization-rank,joelibaceta,Get a contributors ranking and funny metrics for an specific organization,https://github.com/joelibaceta/organization-rank,,,0,0,0,0,2018-07-13T20:52:44Z,2018-07-13T20:58:39Z
997122851,PaddleOCR,joelibaceta/PaddleOCR,joelibaceta,"Awesome multilingual OCR and Document Parsing toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages recognition, provide data annotation and synthesis tools, support training and deployment among server, mobile, embedded and IoT devices)",https://github.com/joelibaceta/PaddleOCR,,,0,0,0,0,2025-06-06T02:02:54Z,2025-09-15T09:55:09Z
30209736,pago_efectivo,joelibaceta/pago_efectivo,joelibaceta,a ruby soap client for use Pago Efectivo,https://github.com/joelibaceta/pago_efectivo,Ruby,,0,0,0,0,2015-02-02T21:31:51Z,2015-02-02T21:31:51Z
1073783296,paper-2-spanish,joelibaceta/paper-2-spanish,joelibaceta,,https://github.com/joelibaceta/paper-2-spanish,Python,,0,0,0,0,2025-10-10T16:00:50Z,2025-10-10T17:23:41Z
63959105,parents_children,joelibaceta/parents_children,joelibaceta,,https://github.com/joelibaceta/parents_children,Ruby,,0,0,0,0,2016-07-22T14:21:41Z,2016-07-22T14:21:42Z
291908957,pasarelasdepago.pe,joelibaceta/pasarelasdepago.pe,joelibaceta,,https://github.com/joelibaceta/pasarelasdepago.pe,,,0,0,0,0,2020-09-01T05:52:39Z,2020-09-01T05:57:03Z
217100909,payment_icons,joelibaceta/payment_icons,joelibaceta,An easy to use library that allows you to manage and access payment icons,https://github.com/joelibaceta/payment_icons,,,0,0,0,0,2019-10-23T16:14:52Z,2019-10-23T16:14:53Z
253642493,peru-en-tus-manos-cli,joelibaceta/peru-en-tus-manos-cli,joelibaceta,A simple cli tool to get information provided by PeruEnTusManosApp,https://github.com/joelibaceta/peru-en-tus-manos-cli,Python,,0,0,0,0,2020-04-06T23:52:22Z,2020-04-07T04:07:39Z
193410485,peruanosdev.github.io,joelibaceta/peruanosdev.github.io,joelibaceta,,https://github.com/joelibaceta/peruanosdev.github.io,HTML,,0,0,0,0,2019-06-24T00:51:45Z,2021-08-13T02:59:18Z
734958782,photography-portfolio,joelibaceta/photography-portfolio,joelibaceta,,https://github.com/joelibaceta/photography-portfolio,,,0,0,0,0,2023-12-23T06:43:36Z,2023-12-23T06:44:06Z
183752712,php-c-extension-demo,joelibaceta/php-c-extension-demo,joelibaceta,An extension for PHP written in c to demonstrate the performance improvements in the numerical calculation.,https://github.com/joelibaceta/php-c-extension-demo,C,"c-extension,miller-rabin,php",3,3,1,0,2019-04-27T09:20:24Z,2019-04-29T20:08:02Z
150474148,php-gui,joelibaceta/php-gui,joelibaceta,Extensionless PHP Graphic User Interface library,https://github.com/joelibaceta/php-gui,PHP,,0,0,1,0,2018-09-26T18:46:28Z,2018-09-26T18:46:31Z
159393875,php-src,joelibaceta/php-src,joelibaceta,The PHP Interpreter,https://github.com/joelibaceta/php-src,C,,0,0,0,0,2018-11-27T20:17:55Z,2018-11-27T20:18:39Z
183910851,phpsci,joelibaceta/phpsci,joelibaceta,PHP library for scientific computing powered by C,https://github.com/joelibaceta/phpsci,PHP,,0,0,0,0,2019-04-28T13:19:04Z,2019-04-28T13:19:07Z
1102792068,piper1-gpl,joelibaceta/piper1-gpl,joelibaceta,Fast and local neural text-to-speech engine,https://github.com/joelibaceta/piper1-gpl,,,0,0,0,0,2025-11-24T03:41:12Z,2025-11-24T03:41:12Z
285990654,pix-to-xls,joelibaceta/pix-to-xls,joelibaceta,A simple tool to make ascii art from an image using excel colored cells.,https://github.com/joelibaceta/pix-to-xls,HTML,,4,4,2,0,2020-08-08T06:53:04Z,2025-12-23T20:35:48Z
161935745,plane-routes,joelibaceta/plane-routes,joelibaceta,,https://github.com/joelibaceta/plane-routes,,,0,0,0,0,2018-12-15T19:06:48Z,2018-12-15T19:06:48Z
737420197,play-ruby,joelibaceta/play-ruby,joelibaceta,Ruby Playground Website,https://github.com/joelibaceta/play-ruby,,,0,0,0,0,2023-12-31T00:52:12Z,2023-12-31T00:52:12Z
249615178,playlist-quarantine-edition,joelibaceta/playlist-quarantine-edition,joelibaceta,Playlist Quarantine Edition,https://github.com/joelibaceta/playlist-quarantine-edition,,,0,0,0,0,2020-03-24T04:46:36Z,2020-03-24T04:46:38Z
661162267,plugin-ruby,joelibaceta/plugin-ruby,joelibaceta,Prettier Ruby Plugin,https://github.com/joelibaceta/plugin-ruby,,,0,0,0,0,2023-07-02T01:44:59Z,2023-07-02T01:44:59Z
897344111,poo-mermaid-samples,joelibaceta/poo-mermaid-samples,joelibaceta,Guia de sesión: POO,https://github.com/joelibaceta/poo-mermaid-samples,,,4,4,0,0,2024-12-02T13:22:26Z,2025-01-13T02:13:08Z
178438455,Pose-Guided-Person-Image-Generation,joelibaceta/Pose-Guided-Person-Image-Generation,joelibaceta,"Tensorflow implementation of our NIPS 2017 paper ""Pose Guided Person Image Generation""",https://github.com/joelibaceta/Pose-Guided-Person-Image-Generation,Python,,0,0,0,0,2019-03-29T16:14:48Z,2019-03-29T16:14:50Z
903573047,practica-2-ia,joelibaceta/practica-2-ia,joelibaceta,,https://github.com/joelibaceta/practica-2-ia,C++,,1,1,0,0,2024-12-15T00:18:38Z,2025-01-13T02:13:06Z
62977266,prawn,joelibaceta/prawn,joelibaceta,"Fast, Nimble PDF Writer for Ruby",https://github.com/joelibaceta/prawn,Ruby,,0,0,0,0,2016-07-10T02:02:27Z,2016-07-10T02:02:30Z
63893053,prawn-forms,joelibaceta/prawn-forms,joelibaceta,A prawn extension library for adding interactive forms,https://github.com/joelibaceta/prawn-forms,Ruby,,0,0,0,0,2016-07-21T18:28:09Z,2016-07-21T18:28:10Z
62977321,prawn-js,joelibaceta/prawn-js,joelibaceta,A small extension to prawn that simplifies embedding JavaScript in your PDF files,https://github.com/joelibaceta/prawn-js,Ruby,,0,0,0,0,2016-07-10T02:04:07Z,2016-07-10T02:04:10Z
59878405,prawn-receipt,joelibaceta/prawn-receipt,joelibaceta,,https://github.com/joelibaceta/prawn-receipt,Ruby,,0,0,0,0,2016-05-28T05:11:46Z,2016-05-28T05:11:47Z
262972256,Prestashop-Nginx,joelibaceta/Prestashop-Nginx,joelibaceta,Prestashop 1.7 Nginx Configuration,https://github.com/joelibaceta/Prestashop-Nginx,,,0,0,0,0,2020-05-11T07:37:02Z,2020-05-11T07:37:04Z
163219142,Project_IA_BOT_SC2-,joelibaceta/Project_IA_BOT_SC2-,joelibaceta,IA to play SC2,https://github.com/joelibaceta/Project_IA_BOT_SC2-,Python,,0,0,0,0,2018-12-26T21:29:57Z,2018-12-26T21:29:59Z
282372136,Proyecto-Red-Mexicana,joelibaceta/Proyecto-Red-Mexicana,joelibaceta,,https://github.com/joelibaceta/Proyecto-Red-Mexicana,JavaScript,,0,0,0,0,2020-07-25T04:44:34Z,2020-07-29T23:58:36Z
283157356,Proyecto-Red-Mexicana-Back-end,joelibaceta/Proyecto-Red-Mexicana-Back-end,joelibaceta,,https://github.com/joelibaceta/Proyecto-Red-Mexicana-Back-end,,,0,0,0,0,2020-07-28T08:59:14Z,2020-07-28T08:59:17Z
195902838,proyectosPython,joelibaceta/proyectosPython,joelibaceta,,https://github.com/joelibaceta/proyectosPython,Python,,0,0,0,0,2019-07-09T00:15:45Z,2019-07-09T00:15:48Z
62283714,pulpobot,joelibaceta/pulpobot,joelibaceta,An slack question/answers bot,https://github.com/joelibaceta/pulpobot,Ruby,,0,0,1,0,2016-06-30T06:02:20Z,2016-06-30T06:03:33Z
110294725,px-android,joelibaceta/px-android,joelibaceta,MercadoPago SDK Android,https://github.com/joelibaceta/px-android,Java,,0,0,0,0,2017-11-10T21:34:43Z,2017-11-10T21:34:46Z
64505971,px-php,joelibaceta/px-php,joelibaceta,,https://github.com/joelibaceta/px-php,,,0,0,0,0,2016-07-29T19:38:49Z,2016-11-17T19:12:19Z
1095189083,pyBRIEF,joelibaceta/pyBRIEF,joelibaceta,BRIEF descriptor implementation from scratch without OpenCV.,https://github.com/joelibaceta/pyBRIEF,Python,,0,0,0,0,2025-11-12T17:57:04Z,2025-11-15T06:21:02Z
644501724,pycon-2023-bogota-travel-guide,joelibaceta/pycon-2023-bogota-travel-guide,joelibaceta,PyCon 2023 Bogotá Travel Guide,https://github.com/joelibaceta/pycon-2023-bogota-travel-guide,,"2023,bogota,pycon",1,1,0,0,2023-05-23T16:41:58Z,2023-05-23T19:16:40Z
360468495,pycurl,joelibaceta/pycurl,joelibaceta,PycURL - Python interface to libcurl,https://github.com/joelibaceta/pycurl,,,0,0,0,0,2021-04-22T09:45:28Z,2021-04-22T09:45:30Z
525741112,pyfiglet,joelibaceta/pyfiglet,joelibaceta,An implementation of figlet written in Python,https://github.com/joelibaceta/pyfiglet,,,1,1,0,0,2022-08-17T10:26:47Z,2023-03-07T13:25:37Z
172935623,pyladies-colombia.github.io,joelibaceta/pyladies-colombia.github.io,joelibaceta,Website of pyladies colombia,https://github.com/joelibaceta/pyladies-colombia.github.io,HTML,,0,0,0,0,2019-02-27T14:59:01Z,2019-02-27T14:59:05Z
161808286,pymercadopago,joelibaceta/pymercadopago,joelibaceta, PyMercadoPago is user-friendly library to interact with the MercadoPago API.,https://github.com/joelibaceta/pymercadopago,Python,,0,0,0,0,2018-12-14T15:57:55Z,2018-12-14T15:57:57Z
199886218,pyradio,joelibaceta/pyradio,joelibaceta,A simple fm player with python,https://github.com/joelibaceta/pyradio,,,0,0,0,0,2019-07-31T15:49:23Z,2019-07-31T15:49:26Z
605027372,pyright,joelibaceta/pyright,joelibaceta,Static type checker for Python,https://github.com/joelibaceta/pyright,,,1,1,0,0,2023-02-22T09:38:27Z,2023-03-07T13:25:36Z
493540173,pyscript,joelibaceta/pyscript,joelibaceta,Home Page: https://pyscript.net  Examples: https://pyscript.net/examples,https://github.com/joelibaceta/pyscript,,,1,1,0,0,2022-05-18T06:40:08Z,2023-03-07T13:25:37Z
528352576,PySnooper,joelibaceta/PySnooper,joelibaceta,Never use print for debugging again,https://github.com/joelibaceta/PySnooper,,,1,1,0,0,2022-08-24T09:26:26Z,2023-03-07T13:25:37Z
1094787201,pySURF,joelibaceta/pySURF,joelibaceta,SURF implementation from scratch in Python — keypoint detection and description without OpenCV.,https://github.com/joelibaceta/pySURF,Python,"computer-vision,python,surf",1,1,0,0,2025-11-12T07:03:39Z,2025-11-15T06:21:28Z
532780756,PyTDA,joelibaceta/PyTDA,joelibaceta,Python Turbulence Detection Algorithm (PyTDA),https://github.com/joelibaceta/PyTDA,,,1,1,0,0,2022-09-05T06:59:45Z,2023-03-07T13:25:37Z
148011576,python-flashmedia,joelibaceta/python-flashmedia,joelibaceta,A Python library for manipulating various Flash related file formats and packets.,https://github.com/joelibaceta/python-flashmedia,Python,,0,0,0,0,2018-09-09T09:35:19Z,2018-09-09T09:35:21Z
187527869,python-sc2,joelibaceta/python-sc2,joelibaceta,A StarCraft II bot api client library for Python 3,https://github.com/joelibaceta/python-sc2,Python,,0,0,0,0,2019-05-19T21:03:41Z,2019-05-19T21:03:44Z
318927426,python-skyfield,joelibaceta/python-skyfield,joelibaceta,Elegant astronomy for Python,https://github.com/joelibaceta/python-skyfield,,,0,0,1,0,2020-12-06T01:39:58Z,2020-12-06T01:40:00Z
162292536,python-tesseract-3.02-training,joelibaceta/python-tesseract-3.02-training,joelibaceta,A script to partially automate the training of new fonts/languages with Tesseract 3.02 ,https://github.com/joelibaceta/python-tesseract-3.02-training,Python,,0,0,0,0,2018-12-18T13:29:13Z,2018-12-18T13:29:15Z
620541413,python-web-assembly-talk-samples,joelibaceta/python-web-assembly-talk-samples,joelibaceta,,https://github.com/joelibaceta/python-web-assembly-talk-samples,HTML,,0,0,0,0,2023-03-28T22:18:57Z,2023-03-29T00:43:00Z
192010588,Python3,joelibaceta/Python3,joelibaceta,,https://github.com/joelibaceta/Python3,Jupyter Notebook,,0,0,1,0,2019-06-14T22:06:49Z,2020-04-10T05:37:38Z
360464169,pyyaml,joelibaceta/pyyaml,joelibaceta,Canonical source repository for PyYAML,https://github.com/joelibaceta/pyyaml,,,0,0,0,0,2021-04-22T09:30:23Z,2021-04-22T09:30:25Z
1159355727,qpdf-test,joelibaceta/qpdf-test,joelibaceta,,https://github.com/joelibaceta/qpdf-test,Python,,0,0,0,0,2026-02-16T16:23:29Z,2026-02-16T16:31:11Z
1000766606,qr-obfuscator,joelibaceta/qr-obfuscator,joelibaceta,,https://github.com/joelibaceta/qr-obfuscator,Python,,0,0,0,0,2025-06-12T09:37:47Z,2025-09-15T09:55:52Z
736050769,quickdigitalcamera,joelibaceta/quickdigitalcamera,joelibaceta,scripts to quickly use digital cameras via gohoto2,https://github.com/joelibaceta/quickdigitalcamera,,,1,1,0,0,2023-12-26T21:04:39Z,2023-12-28T01:10:40Z
57308499,quick_pay,joelibaceta/quick_pay,joelibaceta,Usar diferentes funciones de mercado libre y mercado pago aplicada a la interacción móvil por medio de nfc,https://github.com/joelibaceta/quick_pay,Java,,0,0,0,0,2016-04-28T14:32:47Z,2016-04-28T14:32:53Z
175003182,r-06gfwi3o,joelibaceta/r-06gfwi3o,joelibaceta,,https://github.com/joelibaceta/r-06gfwi3o,JavaScript,,0,0,0,0,2019-03-11T13:13:03Z,2019-03-11T13:13:05Z
799493133,racc,joelibaceta/racc,joelibaceta,"Racc is an LALR(1) parser generator.  It is written in Ruby itself, and generates ruby programs.",https://github.com/joelibaceta/racc,,,1,1,0,0,2024-05-12T10:15:26Z,2024-05-12T10:15:29Z
41380782,rails,joelibaceta/rails,joelibaceta,Basic Rails App,https://github.com/joelibaceta/rails,Ruby,,0,0,0,0,2015-08-25T18:29:33Z,2016-05-17T10:04:02Z
53492898,rails-learning,joelibaceta/rails-learning,joelibaceta,Best way to learn Rails & Ruby,https://github.com/joelibaceta/rails-learning,,,2,2,1,0,2016-03-09T11:37:26Z,2018-05-30T18:29:46Z
157746796,railsgirls.github.io,joelibaceta/railsgirls.github.io,joelibaceta,Rails Girls Guides,https://github.com/joelibaceta/railsgirls.github.io,HTML,,0,0,0,0,2018-11-15T17:18:04Z,2018-11-15T17:18:07Z
163730098,rainyday.js,joelibaceta/rainyday.js,joelibaceta,Simulating raindrops falling on a window,https://github.com/joelibaceta/rainyday.js,JavaScript,,0,0,0,0,2019-01-01T10:53:40Z,2019-01-01T10:53:42Z
382553725,react-point-of-sale,joelibaceta/react-point-of-sale,joelibaceta,":star2: React JS powered point of sale application for small businesses like Restaurants, Bakeries, Grocery Shops or Fashion Stores",https://github.com/joelibaceta/react-point-of-sale,,,0,0,0,0,2021-07-03T07:27:58Z,2021-07-03T07:28:00Z
384698172,react-punto-de-venta,joelibaceta/react-punto-de-venta,joelibaceta,,https://github.com/joelibaceta/react-punto-de-venta,JavaScript,,1,1,0,0,2021-07-10T12:57:44Z,2023-02-02T02:46:09Z
241763945,Real-Time-Person-Removal,joelibaceta/Real-Time-Person-Removal,joelibaceta,Removing people from complex backgrounds in real time using TensorFlow.js in the web browser,https://github.com/joelibaceta/Real-Time-Person-Removal,,,0,0,0,0,2020-02-20T01:14:02Z,2020-02-20T01:14:04Z
182349659,refined-github,joelibaceta/refined-github,joelibaceta,Browser extension that simplifies the GitHub interface and adds useful features,https://github.com/joelibaceta/refined-github,TypeScript,,0,0,0,0,2019-04-20T02:23:19Z,2021-10-05T09:43:51Z
86592676,regexp-examples,joelibaceta/regexp-examples,joelibaceta,Generate strings that match a given regular expression,https://github.com/joelibaceta/regexp-examples,Ruby,,0,0,0,0,2017-03-29T14:32:17Z,2017-03-29T14:32:19Z
137374823,release-blog,joelibaceta/release-blog,joelibaceta,Blog posts by release management both automated and human,https://github.com/joelibaceta/release-blog,CSS,,0,0,0,0,2018-06-14T15:13:11Z,2018-06-14T15:13:14Z
211967431,Rescue-app,joelibaceta/Rescue-app,joelibaceta,Web application designed to help emergency services in registering and documenting tasks to rescue lost people.,https://github.com/joelibaceta/Rescue-app,HTML,,0,0,0,0,2019-09-30T22:16:50Z,2019-10-01T00:26:28Z
992086150,resilient-turnstile,joelibaceta/resilient-turnstile,joelibaceta,Estación SatNOGS en Lima con monitoreo estructural activo (Proyecto Replicable),https://github.com/joelibaceta/resilient-turnstile,C++,"antenna,arduino,noaa,raspbery-pi,satellite,satnogs,turnstile",2,2,0,0,2025-05-28T15:40:34Z,2025-07-04T21:19:37Z
995031210,ResNet-18,joelibaceta/ResNet-18,joelibaceta,"C++ implementation of ResNet-18 for image classification. Inference-ready, modular, and compatible with PyTorch-exported weights.",https://github.com/joelibaceta/ResNet-18,,,0,0,0,0,2025-06-02T21:28:59Z,2025-09-15T09:55:08Z
1004467353,restaurant-microservices-demo,joelibaceta/restaurant-microservices-demo,joelibaceta,Este repositorio contiene un proyecto educativo para demostrar una arquitectura simple de microservicios,https://github.com/joelibaceta/restaurant-microservices-demo,Python,,1,1,0,0,2025-06-18T17:04:42Z,2025-09-15T09:55:43Z
1048778046,restaurant-vision-demo,joelibaceta/restaurant-vision-demo,joelibaceta,Detección y análisis de ocupación de mesas en restaurantes usando Computer Vision y Deep Learning.,https://github.com/joelibaceta/restaurant-vision-demo,Python,"cctv,computer-vision,restaurant,yolo,yolov8",0,0,0,0,2025-09-02T02:33:16Z,2025-09-03T17:42:34Z
59854448,retrofit,joelibaceta/retrofit,joelibaceta,"Type-safe HTTP client for Android and Java by Square, Inc.",https://github.com/joelibaceta/retrofit,Java,,0,0,0,0,2016-05-27T18:15:29Z,2016-05-27T18:15:32Z
5024480,retrospectiva,joelibaceta/retrospectiva,joelibaceta,"Open source, web-based agile project management, featuring: Goal planner, Story management, Issue-tracker, Code review, SCM Integration, Wiki & Blog.  It is intended to assist the collaborative aspect of work carried out by software development teams.",https://github.com/joelibaceta/retrospectiva,Ruby,,1,1,0,0,2012-07-13T20:14:28Z,2013-01-11T04:04:36Z
1009338631,RF,joelibaceta/RF,joelibaceta,,https://github.com/joelibaceta/RF,Python,,0,0,0,0,2025-06-27T01:11:57Z,2025-09-15T09:55:36Z
104423160,rickrollrc,joelibaceta/rickrollrc,joelibaceta,Rick Astley invades your terminal.,https://github.com/joelibaceta/rickrollrc,Shell,,0,0,0,0,2017-09-22T02:41:59Z,2017-09-22T02:42:01Z
916659410,Riona-AI-Agent,joelibaceta/Riona-AI-Agent,joelibaceta,"Riona 🌸 is built with Node.js and TypeScript 🛠️. Designed to run jobs 📸 effortlessly. Lightweight, efficient, and a work in progress 🚧—more features coming soon! 🌟",https://github.com/joelibaceta/Riona-AI-Agent,,,0,0,0,0,2025-01-14T14:29:55Z,2025-01-14T14:29:55Z
1010412817,RL-MsPacman-Agent,joelibaceta/RL-MsPacman-Agent,joelibaceta,"Deep Reinforcement Learning agent trained to play MsPacman using Gym Atari environments. Includes reward shaping, pathfinding (BFS), and training with Stable-Baselines3.",https://github.com/joelibaceta/RL-MsPacman-Agent,Python,"atari,gym,ms-pacman,pac-man,reinforcement-learning,rl",0,0,0,0,2025-06-29T02:38:46Z,2025-09-15T09:55:30Z
1014598612,RL-PPO-Mario,joelibaceta/RL-PPO-Mario,joelibaceta,Este proyecto implementa un agente Proximal Policy Optimization (PPO) para jugar Super Mario Bros,https://github.com/joelibaceta/RL-PPO-Mario,Python,"mario-bros,mario-game,nes,ppo,pytorch,reinforcement-learning",0,0,0,0,2025-07-06T03:23:47Z,2025-07-26T23:16:57Z
1009457168,rl-tripod-mujoco,joelibaceta/rl-tripod-mujoco,joelibaceta,RL-Tripod-MuJoCo explores the locomotion of a three-legged robot trained with reinforcement learning. ,https://github.com/joelibaceta/rl-tripod-mujoco,Python,,0,0,0,0,2025-06-27T06:56:45Z,2025-09-15T09:55:33Z
983757069,RS304Spot_QuRo,joelibaceta/RS304Spot_QuRo,joelibaceta,Spot-like Robot by using Futaba RS304/303 Servo. Quro named by Quadruped Robot.,https://github.com/joelibaceta/RS304Spot_QuRo,,,0,0,0,0,2025-05-14T21:45:04Z,2025-05-14T21:45:04Z
161219205,rtc-term,joelibaceta/rtc-term,joelibaceta,,https://github.com/joelibaceta/rtc-term,C++,,0,0,0,0,2018-12-10T18:32:23Z,2018-12-10T22:47:38Z
220764431,rtlsdr-automated-wxsat-capture,joelibaceta/rtlsdr-automated-wxsat-capture,joelibaceta,Automate Recording of Low Earth Orbit NOAA Weather Satellites,https://github.com/joelibaceta/rtlsdr-automated-wxsat-capture,,,0,0,0,0,2019-11-10T08:52:19Z,2019-11-10T08:52:32Z
659318668,rubocop-on-wasm,joelibaceta/rubocop-on-wasm,joelibaceta,Run RuboCop on a web browser with ruby.wasm,https://github.com/joelibaceta/rubocop-on-wasm,,,0,0,0,0,2023-06-27T15:17:07Z,2023-06-27T15:17:07Z
62251143,ruby,joelibaceta/ruby,joelibaceta,The Ruby Programming Language,https://github.com/joelibaceta/ruby,Ruby,,0,0,0,0,2016-06-29T19:09:06Z,2016-06-29T19:09:24Z
